"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",5969,NA,"ENSMUSG00000068959.6","protein_coding","Zfp619","2","MGI:1917477","OTTMUSG00000022424.3",NA,1.92445528329322,0.963650540939303,2.68155798051136,0.0120688675970253,0.998376908971885,-4.55084275324225
"HAVANA","gene",1668,NA,"ENSMUSG00000041161.8","protein_coding","Otud3","2","MGI:1920412","OTTMUSG00000009799.2",NA,-1.10335873656579,2.25851288864155,-2.67625866493832,0.012221598746185,0.998376908971885,-4.49462869738016
"HAVANA","gene",5093,NA,"ENSMUSG00000036356.15","protein_coding","Csgalnact1","1","MGI:2442354","OTTMUSG00000024914.6",NA,-0.82309927465163,3.07735564293742,-2.66532480208103,0.0125424372195004,0.998376908971885,-4.43536492938486
"HAVANA","gene",1899,NA,"ENSMUSG00000114934.1","lncRNA","Gm48342","2","MGI:6097804","OTTMUSG00000068115.1",NA,-1.11596380066888,2.5826933258585,-2.66445311230485,0.0125683507938307,0.998376908971885,-4.45925246095721
"HAVANA","gene",16543,NA,"ENSMUSG00000108621.1","lncRNA","Gm37494","2","MGI:5610722","OTTMUSG00000049556.4",NA,0.406855824351829,5.43860102930286,2.64647197119322,0.0131141517472186,0.998376908971885,-4.03542175283029
"HAVANA","gene",10205,NA,"ENSMUSG00000086370.9","lncRNA","Ftx","2","MGI:1926128","OTTMUSG00000018310.3","overlapping_locus",0.394495014723773,6.62451954846948,2.6461418451714,0.0131243757245617,0.998376908971885,-3.7800933282872
"HAVANA","gene",5531,NA,"ENSMUSG00000022711.16","protein_coding","Pmm2","2","MGI:1859214","OTTMUSG00000025198.4",NA,0.645001449437592,3.77496177432681,2.6436909974159,0.0132005106589104,0.998376908971885,-4.33284999170515
"HAVANA","gene",1200,NA,"ENSMUSG00000116641.1","lncRNA","Gm41505","2","MGI:5624390","OTTMUSG00000072042.1",NA,1.68423723080233,0.298092702165179,2.64256964422492,0.013235482114253,0.998376908971885,-4.56343047300269
"HAVANA","gene",3458,NA,"ENSMUSG00000029123.8","protein_coding","Stk32b","2","MGI:1927552","OTTMUSG00000056098.2",NA,1.97088010589075,0.322456076158911,2.64242174348301,0.0132401011022135,0.998376908971885,-4.55488675019936
"HAVANA","gene",1743,NA,"ENSMUSG00000036299.5","protein_coding","BC031181","2","MGI:3039614","OTTMUSG00000073685.1",NA,-1.18627566423977,2.88877416044381,-2.63659027406037,0.013423420083669,0.998376908971885,-4.47580668793547
"HAVANA","gene",3239,NA,"ENSMUSG00000025268.15","protein_coding","Maged2","2","MGI:1933391","OTTMUSG00000019174.13","ncRNA_host",1.92792545931035,1.59434574300992,2.63649812387381,0.0134263357968325,0.998376908971885,-4.53754976498126
"HAVANA","gene",736,NA,"ENSMUSG00000083606.3","processed_pseudogene","Gm15916","1","MGI:3801989","OTTMUSG00000027808.3","pseudo_consens",2.09966397109747,1.34459609795481,2.63168857679501,0.0135793346216029,0.998376908971885,-4.54169131728969
"HAVANA","gene",561,NA,"ENSMUSG00000069117.4","protein_coding","Gm10260","2","MGI:3642298","OTTMUSG00000067708.1","retrogene",1.77736374674332,0.326545627579135,2.63057997375952,0.0136148301752097,0.998376908971885,-4.56366030735067
"HAVANA","gene",3356,NA,"ENSMUSG00000045053.2","protein_coding","Kcng3","2","MGI:2663923","OTTMUSG00000072777.1",NA,1.38591267632388,1.75328859075489,2.62969316239781,0.0136432864489323,0.998376908971885,-4.52498950548085
"ENSEMBL","gene",1038,NA,"ENSMUSG00000064345.1","protein_coding","mt-Nd2","3","MGI:102500",NA,NA,-0.787992738055201,8.90621738068284,-2.62190614282108,0.0138955444777843,0.998376908971885,-3.42144224225612
"HAVANA","gene",3218,NA,"ENSMUSG00000027285.13","protein_coding","Haus2","2","MGI:1913546","OTTMUSG00000015622.3",NA,2.11123657105706,0.0591561656779237,2.61996536829717,0.0139590867438765,0.998376908971885,-4.56357084399828
"HAVANA","gene",2036,NA,"ENSMUSG00000102419.1","TEC","Gm36940","2","MGI:5610168","OTTMUSG00000048394.1","overlapping_locus",1.86539363776053,0.687770825963942,2.61309747837535,0.0141861211610584,0.998376908971885,-4.55506787450159
"HAVANA","gene",3496,NA,"ENSMUSG00000103432.1","TEC","6720464F23Rik","2","MGI:2444677","OTTMUSG00000050691.1",NA,1.43468489682735,1.95163697895424,2.61268397285847,0.0141998994707727,0.998376908971885,-4.5245236897952
"HAVANA","gene",1369,NA,"ENSMUSG00000109282.1","lncRNA","Gm45188","2","MGI:5753764","OTTMUSG00000058922.1",NA,1.75672221271321,0.628408327283377,2.60986221265672,0.0142942549752227,0.998376908971885,-4.55426188787995
"HAVANA","gene",461,NA,"ENSMUSG00000074506.4","processed_pseudogene","Gm10705","2","MGI:3708678","OTTMUSG00000051774.1","retrogene",-1.42129505010763,1.63018164852136,-2.60414708639037,0.0144871470099506,0.998376908971885,-4.52191245151658
"HAVANA","gene",3442,NA,"ENSMUSG00000020180.10","protein_coding","Snrpd3","2","MGI:1914582","OTTMUSG00000046606.2",NA,-1.13889607457066,3.10184158133239,-2.60388792400343,0.0144959510580864,0.998376908971885,-4.44041243870804
"HAVANA","gene",3953,NA,"ENSMUSG00000025484.9","protein_coding","Bet1l","2","MGI:1913128","OTTMUSG00000060436.1","overlapping_locus",1.89625303863049,0.81463222371358,2.60285644647228,0.0145310408021473,0.998376908971885,-4.5521332840677
"HAVANA","gene",4798,NA,"ENSMUSG00000051950.10","protein_coding","B3glct","2","MGI:2685903","OTTMUSG00000030598.5",NA,-1.07573461360358,2.48700326101673,-2.59978176168236,0.0146361066308745,0.998376908971885,-4.46882153378256
"HAVANA","gene",7131,NA,"ENSMUSG00000004056.15","protein_coding","Akt2","2","MGI:104874","OTTMUSG00000016504.3",NA,-0.766734712756703,3.65388333851429,-2.5985247889497,0.0146792616661754,0.998376908971885,-4.38081866798602
"ENSEMBL","gene",297,NA,"ENSMUSG00000065947.3","protein_coding","mt-Nd4l","3","MGI:102497",NA,NA,-0.882830675414431,7.18589300071305,-2.59531497708897,0.0147899989572683,0.998376908971885,-3.77153666045497
"HAVANA","gene",2623,NA,"ENSMUSG00000103839.1","TEC","Gm37607","2","MGI:5610835","OTTMUSG00000047206.1",NA,-0.6797910398442,3.84962937025098,-2.592536809856,0.0148864699377324,0.998376908971885,-4.27841239057135
"HAVANA","gene",6215,NA,"ENSMUSG00000024392.17","protein_coding","Bag6","2","MGI:1919439","OTTMUSG00000037183.5",NA,-0.464178723896258,5.31709866907926,-2.5909419569192,0.0149421141232658,0.998376908971885,-4.10945543742872
"HAVANA","gene",8239,NA,"ENSMUSG00000066571.13","protein_coding","4931406P16Rik","2","MGI:1924311","OTTMUSG00000008390.2",NA,0.533984120916879,4.65530854608739,2.58803619183608,0.0150439921091461,0.998376908971885,-4.21810410395323
"HAVANA","gene",3142,NA,"ENSMUSG00000038255.6","protein_coding","Neurod2","2","MGI:107755","OTTMUSG00000002638.1",NA,-2.22159638646582,0.788477993084793,-2.58510076185089,0.0151475639498851,0.998376908971885,-4.54762292647473
"HAVANA","gene",2869,NA,"ENSMUSG00000103857.1","TEC","Gm37249","2","MGI:5610477","OTTMUSG00000048234.1",NA,2.5873702210325,0.291676649404518,2.58505319202239,0.0151492478045146,0.998376908971885,-4.55478301651869
"HAVANA","gene",2161,NA,"ENSMUSG00000114133.1","protein_coding","Gm20075","2","MGI:5012260","OTTMUSG00000067658.1","retrogene",-1.36055949463109,2.07167437421842,-2.58066724745601,0.0153052472033966,0.998376908971885,-4.50135425063351
"HAVANA","gene",3718,NA,"ENSMUSG00000004264.17","protein_coding","Phb2","2","MGI:102520","OTTMUSG00000020695.3","ncRNA_host",-0.740284677553917,3.09292247030422,-2.58043103590187,0.015313690894746,0.998376908971885,-4.44484209122236
"HAVANA","gene",5254,NA,"ENSMUSG00000042616.8","protein_coding","Oscp1","2","MGI:1916308","OTTMUSG00000009294.2",NA,0.581292804394106,4.34446792433894,2.57825360838009,0.0153917294902136,0.998376908971885,-4.25887900652603
"HAVANA","gene",1073,NA,"ENSMUSG00000097346.1","lncRNA","Gm26619","2","MGI:5477113","OTTMUSG00000067707.1",NA,1.74618370603295,0.317517015297044,2.57800673028173,0.0154006007806804,0.998376908971885,-4.56496845952891
"HAVANA","gene",1967,NA,"ENSMUSG00000085704.1","lncRNA","4921531C22Rik","2","MGI:1913980","OTTMUSG00000016233.1",NA,2.14892248904074,-0.0983212485917679,2.57608109699403,0.0154699590711627,0.998376908971885,-4.56714551082757
"HAVANA","gene",660,NA,"ENSMUSG00000100738.1","lncRNA","2010106C02Rik","2","MGI:1919354","OTTMUSG00000045942.1",NA,2.03093208661383,0.000828776252425788,2.57522162241789,0.0155010093280436,0.998376908971885,-4.5673930462809
"HAVANA","gene",3959,NA,"ENSMUSG00000042258.13","protein_coding","Isl1","2","MGI:101791","OTTMUSG00000039739.4",NA,1.80954021190563,1.32763672539347,2.57263537288397,0.0155947914754456,0.998376908971885,-4.53688061090291
"HAVANA","gene",7841,NA,"ENSMUSG00000054814.14","protein_coding","Usp46","2","MGI:1916977","OTTMUSG00000026338.3","overlapping_locus",-0.720847324865603,4.1525702009372,-2.57176005417684,0.0156266510087267,0.998376908971885,-4.32723086429274
"HAVANA","gene",5199,NA,"ENSMUSG00000041935.10","protein_coding","AW549877","2","MGI:2146232","OTTMUSG00000069959.1",NA,0.578831961741102,4.45514023417704,2.57131696952228,0.0156428012188985,0.998376908971885,-4.23460234379706
"HAVANA","gene",7349,NA,"ENSMUSG00000037572.17","protein_coding","Wdhd1","2","MGI:2443514","OTTMUSG00000017452.2","ncRNA_host",-0.945556379433542,2.73156750440042,-2.57000593294009,0.0156906784359671,0.998376908971885,-4.46308848479419
"HAVANA","gene",4367,NA,"ENSMUSG00000102963.1","TEC","Gm37945","2","MGI:5611173","OTTMUSG00000048678.1","overlapping_locus",1.95698920987895,0.882065077286179,2.56941545022658,0.0157122863377182,0.998376908971885,-4.54941250722051
"HAVANA","gene",4759,NA,"ENSMUSG00000045867.10","protein_coding","Cradd","2","MGI:1336168","OTTMUSG00000063952.1",NA,-1.72928458148242,0.739100181333908,-2.56822676917059,0.0157558680918588,0.998376908971885,-4.5526135914074
"HAVANA","gene",3039,NA,"ENSMUSG00000117102.1","TEC","AC107792.1","2",NA,"OTTMUSG00000072347.1",NA,1.1995413774821,2.55663372442116,2.56574037517043,0.0158473913712209,0.998376908971885,-4.47765946890863
"HAVANA","gene",7832,NA,"ENSMUSG00000026179.14","protein_coding","Pnkd","2","MGI:1930773","OTTMUSG00000021729.3","overlapping_locus",-0.512261933398205,4.51466725861392,-2.56421853509355,0.0159036523747754,0.998376908971885,-4.25944622956426
"HAVANA","gene",7286,NA,"ENSMUSG00000027834.15","protein_coding","Serpini1","2","MGI:1194506","OTTMUSG00000021878.3",NA,-0.688402065683963,5.67224173964634,-2.56372944093214,0.0159217729587955,0.998376908971885,-4.05337491927353
"HAVANA","gene",5605,NA,"ENSMUSG00000007783.10","protein_coding","Cpt1c","2","MGI:2446526","OTTMUSG00000058336.5",NA,-0.396955026931843,5.17307465378662,-2.56155304548245,0.0160026388427151,0.998376908971885,-4.12776394067908
"HAVANA","gene",3835,NA,"ENSMUSG00000102555.1","TEC","6430511E19Rik","2","MGI:2443259","OTTMUSG00000043256.1","overlapping_locus",1.59192018672813,2.09555257776065,2.56053570620349,0.0160405692266267,0.998376908971885,-4.49743552357815
"HAVANA","gene",3290,NA,"ENSMUSG00000115955.1","TEC","9530056E24Rik","2","MGI:2441750","OTTMUSG00000070742.1",NA,-0.907139516230169,2.56429266633805,-2.55552228648192,0.0162287075000175,0.998376908971885,-4.45558164526715
"HAVANA","gene",1604,NA,"ENSMUSG00000105460.1","TEC","Gm42671","2","MGI:5662808","OTTMUSG00000053005.1",NA,2.19156053027118,-0.11613818190438,2.55475878343893,0.0162575379399983,0.998376908971885,-4.56777261560623
"HAVANA","gene",5083,NA,"ENSMUSG00000038976.12","protein_coding","Ppp1r9b","2","MGI:2387581","OTTMUSG00000001501.1",NA,-0.681859836563809,7.00698398884672,-2.55444558429927,0.0162693782723782,0.998376908971885,-3.83578552571341
"HAVANA","gene",3836,NA,"ENSMUSG00000111918.1","TEC","Gm47624","2","MGI:6096690","OTTMUSG00000064634.1",NA,0.587741146632124,4.15465101465137,2.5537623488412,0.0162952353287101,0.998376908971885,-4.30756239415213
"HAVANA","gene",698,NA,"ENSMUSG00000097835.1","lncRNA","Gm26910","2","MGI:5477404","OTTMUSG00000074445.1","overlapping_locus",-1.43973457250532,1.26767729322109,-2.55322526856645,0.0163155878243305,0.998376908971885,-4.52914751733761
"ENSEMBL","gene",1378,NA,"ENSMUSG00000064363.1","protein_coding","mt-Nd4","3","MGI:102498",NA,NA,-0.821705809991178,9.55751701828228,-2.55150070007082,0.0163810989270379,0.998376908971885,-3.3931040770441
"HAVANA","gene",4550,NA,"ENSMUSG00000103924.1","TEC","Gm37895","2","MGI:5611123","OTTMUSG00000046445.1","overlapping_locus",0.668723603233144,4.5477621644691,2.55015612278726,0.0164323440371747,0.998376908971885,-4.22448685932714
"HAVANA","gene",2865,NA,"ENSMUSG00000097333.7","protein_coding","Zfp87","2","MGI:107768","OTTMUSG00000042797.1","overlapping_locus",1.70413292624053,0.97352379383998,2.54652398397439,0.0165715158511137,0.998376908971885,-4.55167490852514
"ENSEMBL","gene",1144,NA,"ENSMUSG00000064370.1","protein_coding","mt-Cytb","3","MGI:102501",NA,NA,-0.85910451969571,9.3796082201583,-2.5423219283401,0.0167338845404959,0.998376908971885,-3.43719917269049
"HAVANA","gene",10945,NA,"ENSMUSG00000070695.4","protein_coding","Cntnap5a","2","MGI:3643623","OTTMUSG00000022099.3",NA,-0.392453191683121,5.67817605063239,-2.54157753862156,0.0167628008710361,0.998376908971885,-4.0104136021308
"HAVANA","gene",8546,NA,"ENSMUSG00000026715.12","protein_coding","Serpinc1","2","MGI:88095","OTTMUSG00000050830.3",NA,1.71091752276447,1.28260044565222,2.54126564812808,0.0167749301965494,0.998376908971885,-4.54479339483474
"HAVANA","gene",2852,NA,"ENSMUSG00000106946.1","TEC","Gm42856","2","MGI:5662993","OTTMUSG00000056002.1","overlapping_locus",1.99795324988735,1.18524035644719,2.54075075867793,0.0167949718416701,0.998376908971885,-4.55543136192852
"HAVANA","gene",2948,NA,"ENSMUSG00000021792.15","protein_coding","Prxl2a","2","MGI:1917814","OTTMUSG00000027960.5",NA,-0.55044583956794,4.88536636272942,-2.53668116831638,0.0169541577161424,0.998376908971885,-4.20418877540396
"HAVANA","gene",1565,NA,"ENSMUSG00000051431.7","protein_coding","Gpr87","2","MGI:1934133","OTTMUSG00000052368.2",NA,1.97154227500963,0.0950682886177972,2.53594038202777,0.0169832838379571,0.998376908971885,-4.56200486178222
"HAVANA","gene",8482,NA,"ENSMUSG00000038024.17","protein_coding","Dennd4c","1","MGI:1914769","OTTMUSG00000007709.3",NA,-0.600362738744613,4.89124069432858,-2.53575495034758,0.0169905818438051,0.998376908971885,-4.18154268939517
"HAVANA","gene",2848,NA,"ENSMUSG00000022269.13","protein_coding","March11","2","MGI:3608327","OTTMUSG00000032749.3",NA,1.15741449555072,2.09547354272051,2.53466675155427,0.0170334683442153,0.998376908971885,-4.51220507622736
"HAVANA","gene",3766,NA,"ENSMUSG00000025917.9","protein_coding","Cops5","2","MGI:1349415","OTTMUSG00000029459.3",NA,1.28758140142263,2.3436053772118,2.53416289253303,0.0170533595554845,0.998376908971885,-4.49536925098434
"HAVANA","gene",783,NA,"ENSMUSG00000101111.1","unprocessed_pseudogene","Gm28437","2","MGI:5579143","OTTMUSG00000046319.1",NA,-0.944566241011599,6.7252544359781,-2.53375572625347,0.0170694492319538,0.998376908971885,-3.93361947946324
"HAVANA","gene",15655,NA,"ENSMUSG00000070047.14","protein_coding","Fat1","2","MGI:109168","OTTMUSG00000048086.8",NA,-0.268579857687712,6.697132078372,-2.53288584232543,0.0171038707626478,0.998376908971885,-3.86639709827887
"HAVANA","gene",6271,NA,"ENSMUSG00000051469.14","protein_coding","Zfp24","2","MGI:1929704","OTTMUSG00000032638.3",NA,0.558475388565129,3.9118872379881,2.53176451392455,0.0171483366194894,0.998376908971885,-4.36110720362657
"HAVANA","gene",4738,NA,"ENSMUSG00000028391.16","protein_coding","Wdr31","2","MGI:1918604","OTTMUSG00000000235.10",NA,1.31844237437066,1.59521228595036,2.53051179961914,0.0171981388008189,0.998376908971885,-4.5312501841999
"HAVANA","gene",489,NA,"ENSMUSG00000082820.3","processed_pseudogene","Gm13803","1","MGI:3651056","OTTMUSG00000014532.1","pseudo_consens",1.95357468300369,0.253291304365545,2.53001454511112,0.0172179443735283,0.998376908971885,-4.56495206412553
"HAVANA","gene",2504,NA,"ENSMUSG00000105063.1","TEC","Gm43488","2","MGI:5663625","OTTMUSG00000052795.1",NA,1.89531208483328,0.773355414267143,2.52765287925687,0.0173122970930186,0.998376908971885,-4.55543191376065
"HAVANA","gene",9023,NA,"ENSMUSG00000027708.14","protein_coding","Dcun1d1","1","MGI:2150386","OTTMUSG00000028173.15",NA,0.527959439060691,4.13026624993583,2.52563019494994,0.0173934862343321,0.998376908971885,-4.29836058155348
"HAVANA","gene",7311,NA,"ENSMUSG00000033960.6","protein_coding","Jcad","2","MGI:2685174","OTTMUSG00000072808.1",NA,-0.590546840145956,5.80968751109337,-2.52099885466279,0.01758071069393,0.998376908971885,-4.03335888575486
"HAVANA","gene",4694,NA,"ENSMUSG00000030605.15","protein_coding","Mfge8","2","MGI:102768","OTTMUSG00000058555.1",NA,-0.93621865565777,3.77777587840003,-2.51812781069085,0.0176977063591759,0.998376908971885,-4.40674392825187
"ENSEMBL","gene",348,NA,"ENSMUSG00000064360.1","protein_coding","mt-Nd3","3","MGI:102499",NA,NA,-1.0829425838591,4.14737042451715,-2.51033203728937,0.0180190191318982,0.998376908971885,-4.38838975433953
"HAVANA","gene",12777,NA,"ENSMUSG00000043903.4","protein_coding","Zfp469","2","MGI:2684868","OTTMUSG00000046182.2","overlapping_locus",-1.08244255170509,2.58970429913555,-2.51027284066996,0.0180214794495707,0.998376908971885,-4.50151703065241
"HAVANA","gene",12233,NA,"ENSMUSG00000024052.17","protein_coding","Lpin2","2","MGI:1891341","OTTMUSG00000024753.7",NA,0.485470528679875,4.74946690342045,2.5095506051155,0.018051521812951,0.998376908971885,-4.22572330055129
"HAVANA","gene",1314,NA,"ENSMUSG00000047067.7","protein_coding","Dusp28","2","MGI:1914696","OTTMUSG00000048631.1",NA,2.03529010162362,-0.28713781569465,2.50922385219229,0.0180651287104359,0.998376908971885,-4.56840408835412
"HAVANA","gene",1636,NA,"ENSMUSG00000031157.10","protein_coding","Pqbp1","2","MGI:1859638","OTTMUSG00000018001.2",NA,-0.904755244455967,3.77219970447539,-2.50742777752724,0.0181400912657807,0.998376908971885,-4.39385723395684
"HAVANA","gene",492,NA,"ENSMUSG00000101249.1","unprocessed_pseudogene","Gm29216","2","MGI:5579922","OTTMUSG00000046295.1",NA,-0.881923434660174,7.44674408511798,-2.50670987927581,0.0181701342514849,0.998376908971885,-3.81511953486216
"HAVANA","gene",2055,NA,"ENSMUSG00000080888.3","unprocessed_pseudogene","Gm14387","2","MGI:3650318","OTTMUSG00000016516.5",NA,1.13904399743043,2.53918913392188,2.50434814384882,0.0182692934002538,0.998376908971885,-4.46966652334782
"HAVANA","gene",2891,NA,"ENSMUSG00000073755.4","protein_coding","5730409E04Rik","2","MGI:3609248","OTTMUSG00000009277.1",NA,-0.923331838163406,2.94727703871482,-2.50227970846182,0.0183565476475736,0.998376908971885,-4.44905465757294
"HAVANA","gene",5430,NA,"ENSMUSG00000039713.17","protein_coding","Plekhg5","2","MGI:2652860","OTTMUSG00000010225.9",NA,-0.486170474373147,4.97924873367727,-2.50180754342586,0.0183765190856421,0.998376908971885,-4.20141600094899
"HAVANA","gene",2052,NA,"ENSMUSG00000007944.8","protein_coding","Ttc9b","2","MGI:1920282","OTTMUSG00000023957.2",NA,-1.11782306513685,2.22723188405445,-2.50152508186209,0.0183884760975989,0.998376908971885,-4.51072555772146
"HAVANA","gene",2138,NA,"ENSMUSG00000093858.1","lncRNA","Gm19967","2","MGI:5012152","OTTMUSG00000042320.2","overlapping_locus",-2.07142376946963,1.21754623157176,-2.49997718550536,0.0184541282252838,0.998376908971885,-4.55367361254001
"HAVANA","gene",1967,NA,"ENSMUSG00000097902.2","lncRNA","Gm26531","2","MGI:5477025","OTTMUSG00000067391.1",NA,2.11352809853147,-0.0102759480998456,2.49979046601391,0.0184620622869138,0.998376908971885,-4.56745176684505
